run_id,coverage,time_s,total_lines
5600,31,124.2182,34
5650,31,125.3231,34
5700,31,126.4558,34
5750,31,127.4688,34
5800,31,128.3906,34
5850,31,129.4933,34
5900,31,130.4453,34
5950,31,131.3984,34
6000,31,132.5612,34
6050,31,133.5446,34
6100,31,134.6486,34
6150,31,135.5998,34
6200,31,136.6726,34
6250,31,137.4722,34
6300,31,138.4239,34
6350,31,139.4354,34
6400,31,140.5072,34
6450,31,141.5498,34
6500,31,142.3503,34
6550,31,143.151,34
6600,31,143.738,34
6650,31,144.6317,34
6700,31,145.4323,34
6750,31,146.2446,34
6800,31,147.015,34
6850,31,147.786,34
6900,31,148.5564,34
6950,31,149.3285,34
7000,31,151.2368,34
7050,31,151.9776,34
7100,31,152.7484,34
7150,31,153.5487,34
7200,31,154.3187,34
7250,31,154.9676,34
7300,31,155.7084,34
7350,31,156.5086,34
7400,31,157.3388,34
7450,31,158.1694,34
7500,31,159.0018,34
7550,31,159.8635,34
7600,31,160.6642,34
7650,31,161.4947,34
7700,31,162.3268,34
7750,31,163.1286,34
7800,31,163.8412,34
7850,31,164.614,34
7900,31,165.3831,34
7950,31,167.2597,34
8000,31,169.1349,34
8050,31,170.0252,34
8100,31,170.7033,34
8150,31,171.4416,34
8200,31,173.2265,34
8250,31,174.0557,34
8300,31,174.8853,34
8350,31,176.6102,34
8400,31,177.2581,34
8450,31,178.2087,34
8500,31,179.0381,34
8550,31,179.6852,34
8600,31,180.5164,34
8650,31,181.3462,34
8700,31,182.056,34
8750,31,182.9162,34
8800,31,183.7151,34
8850,31,184.4863,34
8900,31,185.2256,34
8950,31,186.0264,34
9000,31,187.8431,34
9050,31,188.674,34
9100,31,189.4743,34
9150,31,191.2611,34
9200,31,191.9995,34
9250,31,192.7085,34
9300,31,193.3877,34
9350,31,194.0969,34
9400,31,196.0048,34
9450,31,196.8068,34
9500,31,197.581,34
9550,31,198.473,34
9600,31,199.273,34
9650,31,200.1649,34
9700,31,200.9467,34
9750,31,201.656,34
9800,31,202.4865,34
9850,31,203.3785,34
9900,31,204.3609,34
9950,31,205.194,34
10000,31,205.9669,34
10050,31,206.7694,34
10100,31,207.5107,34
10150,31,208.2222,34
10200,31,209.0262,34
10250,31,209.7981,34
10300,31,210.5409,34
10350,31,211.3126,34
10400,31,212.0525,34
10450,31,213.749,34
10500,31,214.5937,34
10550,31,215.2757,34
10600,31,215.9563,34
10650,31,216.7566,34
10700,31,217.4672,34
10750,31,218.2991,34
10800,31,219.4933,34
10850,31,220.3559,34
10900,31,221.1866,34
10950,31,222.0196,34
11000,31,222.7297,34
11050,31,223.5293,34
11100,31,224.3296,34
11150,31,225.2504,34
11200,31,226.0811,34
11250,31,227.8675,34
11300,31,228.487,34
11350,31,229.3182,34
11400,31,230.149,34
11450,31,231.072,34
11500,31,231.9022,34
11550,31,232.7934,34
11600,31,233.8354,34
11650,31,234.9385,34
11700,31,236.1621,34
11750,31,237.3566,34
11800,31,238.5198,34
11850,31,239.7747,34
11900,31,241.0897,34
11950,31,242.3436,34
12000,31,243.6899,34
12050,31,244.915,34
12100,31,246.1692,34
12150,31,247.2133,34
12200,31,248.4666,34
12250,31,249.692,34
12300,31,250.9774,34
12350,31,252.0613,34
12400,31,253.3767,34
12450,31,254.6619,34
12500,31,255.8854,34
12550,31,256.9594,34
12600,31,258.3471,34
12650,31,259.5424,34
12700,31,260.7081,34
12750,31,261.7802,34
12800,31,262.9427,34
12850,31,263.8942,34
12900,31,265.1193,34
12950,31,266.415,34
